qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
TRINITY_DN29137_c0_g2_i3.p1	970.334487304	1.00204788548	2	106	1.08170154856	0.195410831787	6.3980521985e-07	Calpain-1 catalytic subunit	
TRINITY_DN29137_c0_g2_i3.p1	915.368222509	2.0530311433	4	500	0.961649689242	0.0103818682864	5.02340363205e-07	Calpain-A	
TRINITY_DN29137_c0_g2_i6.p1	1409.06249122	7.0678311529	13	1013	1.18889329565	0.0665436182945	9.07342432393e-06	Calpain-B	
TRINITY_DN29148_c0_g1_i2.p1	5.39991528827e-14	0.576841966127	1	36	1.11921060758	0.998510574918	1.43785159299e-07	Neuropeptide-like 1	
TRINITY_DN29150_c0_g1_i1.p1	2111.2078019	7.27767844443	14	289	1.49574435611	0.115571904255	0.000406304893239	Iron-sulfur clusters transporter ATM1, mitochondrial	
TRINITY_DN29150_c0_g1_i1.p1	1755.20814783	2.66339323437	5	56	1.30614968342	0.0265404132246	2.6391393625e-07	ATP-binding cassette sub-family B member 6	
TRINITY_DN29150_c0_g1_i1.p1	525.019704519	0.51056734475	1	23	0.846361960041	0.0874548467453	0.000150472934325	ABC transporter aclQ	
TRINITY_DN29150_c0_g1_i1.p1	351.033533594	1.64336668444	3	533	0.748160310176	0.0334846807111	7.98062449713e-07	Heavy metal tolerance factor 1	
TRINITY_DN29153_c0_g1_i8.p1	1932.10009764	1.0507497593	2	83	1.42907419501	0.124967655126	6.4936934621e-05	Clathrin coat assembly protein AP180	SNAP91
TRINITY_DN29161_c2_g3_i2.p1	1.80946850367e-11	0.544048616072	1	659	0.678285383075	0.166576072185	3.24082202031e-06	F-BAR domain only protein 2	
TRINITY_DN29171_c0_g2_i1.p1	5.70365754109e-13	0.573511446693	1	117	0.619441749118	0.0555502291423	6.38360428536e-06	Ryanodine receptor	
TRINITY_DN29173_c2_g1_i1.p1	718.582275634	2.14690485237	4	1200	1.40704008599	0.999150165718	0.00287939529025	Battenin	CLN3
TRINITY_DN29182_c0_g2_i1.p1	4.16660200195e-15	0.515806190465	1	5	0.642931370426	0.0998694176026	2.8954847856e-05	Paxillin homolog 1	
TRINITY_DN29183_c0_g1_i2.p1	1446.50120848	1.08540783638	2	74	1.2312637348	0.118232538042	3.12513575224e-07	Mitochondrial potassium channel ATP-binding subunit	
TRINITY_DN29183_c0_g1_i2.p1	1014.17338647	0.53811044164	1	37	1.05314669458	0.108440370082	0.000197192216374	ATP-dependent permease MDL1	
TRINITY_DN29183_c0_g1_i2.p1	651.269310091	0.547849123719	1	93	0.855383365728	0.00919932370097	6.50467164801e-09	ABC transporter B family member 1	
TRINITY_DN29183_c0_g1_i6.p1	1446.50120848	1.08540783638	2	74	1.2312637348	0.118232538042	3.12513575224e-07	Mitochondrial potassium channel ATP-binding subunit	
TRINITY_DN29183_c0_g1_i6.p1	1014.17338647	0.53811044164	1	37	1.05314669458	0.108440370082	0.000197192216374	ATP-dependent permease MDL1	
TRINITY_DN29183_c0_g1_i6.p1	651.269310091	0.547849123719	1	93	0.855383365728	0.00919932370097	6.50467164801e-09	ABC transporter B family member 1	
TRINITY_DN29186_c2_g1_i3.p1	2103.67457231	18.050817463	32	934	1.43146982892	0.0	0.0	S-arrestin	
TRINITY_DN29186_c2_g1_i3.p1	1307.65154002	2.89089386608	5	62	1.21845167278	0.198849571821	3.91853773658e-05	Arrestin homolog	
TRINITY_DN29186_c2_g1_i3.p1	652.566337374	0.579387018696	1	7	0.873004786731	0.0414675807308	2.16997165894e-05	Arrestin, lateral eye	
TRINITY_DN29186_c2_g1_i6.p1	2103.47350846	18.4380850446	32	934	1.43138940338	0.0	0.0	S-arrestin	
TRINITY_DN29186_c2_g1_i6.p1	1306.89766157	2.95149566366	5	62	1.21817284443	0.198892443233	3.92444623889e-05	Arrestin homolog	
TRINITY_DN29186_c2_g1_i6.p1	655.434219358	0.594475075112	1	7	0.874503668774	0.0421312077193	2.20469882971e-05	Arrestin, lateral eye	
TRINITY_DN29187_c0_g1_i3.p1	4819.98557795	1.71201739545	3	20	2.59747137824	0.149956828321	1.4025623929e-06	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4	PLCB4
TRINITY_DN29188_c0_g1_i3.p1	1441.02136577	2.59708836737	5	373	1.27239763025	0.199979328165	2.00084928634e-06	Translation initiation factor eIF-2B subunit delta	EIF2B4
TRINITY_DN29191_c0_g1_i1.p1	3275.93410389	4.03645843316	7	101	1.94975596442	0.0931735979019	1.57987240279e-05	Carnitine O-palmitoyltransferase 1, muscle isoform	
TRINITY_DN29192_c0_g1_i2.p1	2196.22852123	3.74251784639	7	197	1.51956417764	0.0963635567153	4.20464505599e-06	Rho guanine nucleotide exchange factor 9	ARHGEF9
TRINITY_DN29192_c0_g1_i2.p1	569.71154424	0.531294302406	1	59	0.831008779862	0.0247625594549	2.8272603134e-07	Spermatogenesis-associated protein 13	ARHGEF9
TRINITY_DN29192_c0_g1_i4.p1	3870.11456469	2.6692130024	5	43	2.17680202063	0.0731248084305	2.31428341613e-06	Rho guanine nucleotide exchange factor 9	ARHGEF9
TRINITY_DN29192_c0_g1_i4.p1	665.17190065	0.53738544914	1	59	0.874448929608	0.0346795498664	3.95953072632e-07	Spermatogenesis-associated protein 13	ARHGEF9
TRINITY_DN29194_c0_g1_i3.p1	2.8703707666e-13	0.539134510276	1	83	0.602613494354	0.023799045188	2.02413417517e-08	Glutamate synthase [NADH]	
TRINITY_DN29197_c5_g1_i4.p1	1.0139833076e-12	0.54167962758	1	156	0.648764887233	0.110875706215	3.81469683637e-05	Vesicle transport protein SEC20	
TRINITY_DN29198_c0_g1_i2.p1	4555.91269868	2.13636935583	4	10	2.48675902177	0.140365925437	9.09742871712e-08	ATP-dependent 6-phosphofructokinase subunit beta	
TRINITY_DN29198_c0_g1_i2.p1	161.278959881	3.98055924165	7	27693	0.659900759995	0.01016814007	3.0902729763e-06	ATP-dependent 6-phosphofructokinase	
TRINITY_DN29198_c0_g1_i3.p1	1430.89604387	0.543873613407	1	5	1.32229419672	0.301765616501	1.2112142325e-07	ATP-dependent 6-phosphofructokinase subunit alpha	
TRINITY_DN29198_c0_g1_i3.p1	170.681384667	3.4132099216	6	27674	0.662725324005	0.00840145286809	5.9104415592e-09	ATP-dependent 6-phosphofructokinase	
TRINITY_DN29198_c0_g1_i5.p1	248.148118717	5.96724010181	11	27669	0.689259247487	0.0	0.0	ATP-dependent 6-phosphofructokinase	PFKA
TRINITY_DN29201_c0_g1_i4.p1	1358.01395858	2.90945012927	5	420	1.20293967469	0.131573732273	6.5759683775e-07	Acetyl-CoA carboxylase 1	ACACA
TRINITY_DN29208_c1_g1_i2.p1	832.557372526	1.0258795859	2	447	0.96226518954	0.0740418076307	4.12424401224e-06	Sodium-coupled monocarboxylate transporter 1	SLC5A8
TRINITY_DN29209_c1_g1_i1.p1	3578.70951332	17.6585548174	31	374	2.20824972906	0.352358906579	0.000785162327668	CDGSH iron-sulfur domain-containing protein 2 homolog	CISD2
TRINITY_DN29209_c3_g2_i2.p1	961.182391091	0.629176701317	1	62	1.1305468942	0.29444644789	0.000866018964383	Puff-specific protein Bx42	
TRINITY_DN29209_c3_g2_i2.p1	337.322719388	0.631427448663	1	507	0.873934722477	0.281139560043	8.33949632437e-05	SNW domain-containing protein 1	
TRINITY_DN29209_c3_g2_i2.p1	191.35309088	0.525445042467	1	1091	0.685477359298	0.035728452939	2.14443628468e-06	Pre-mRNA-processing protein 45	
TRINITY_DN29210_c2_g5_i3.p1	2164.45857422	12.1017421753	23	759	1.69027600325	0.442266039042	0.00457864368593	DDRGK domain-containing protein 1	
TRINITY_DN29210_c3_g2_i10.p1	2310.25098425	4.50592496081	8	232	1.68837798771	0.328755175048	0.00186756175198	Transmembrane protein 41B	TMEM41B
TRINITY_DN29216_c0_g1_i3.p1	4.53742890649e-14	0.559147059902	1	33	0.722266762183	0.249559548978	1.00612213399e-05	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	
TRINITY_DN29219_c0_g1_i10.p1	995.479553535	2.16472844406	4	624	1.0826059253	0.178139746252	1.91867430301e-06	Calcium-dependent secretion activator 1	
TRINITY_DN29223_c0_g1_i1.p1	1639.91701804	14.3858639396	28	1611	1.24917330678	0.00604997956009	5.20009235521e-07	Myosin heavy chain, fast skeletal muscle	
TRINITY_DN29223_c0_g1_i4.p1	2079.17333926	31.6179112192	55	1902	1.4216693357	0.0	0.0	Myosin-1	
TRINITY_DN29223_c0_g1_i4.p1	285.156740216	1.12054703941	2	127	0.715650220533	0.0218631203715	3.53248489365e-06	Myosin heavy chain, fast skeletal muscle	
TRINITY_DN29231_c2_g1_i1.p1	1029.13782094	1.98451500375	4	585	1.11591587675	0.215585365854	2.52234424573e-05	Heterogeneous nuclear ribonucleoprotein L	
TRINITY_DN29231_c2_g1_i2.p1	1028.30520872	1.01768827744	2	293	1.08962626025	0.166611358156	7.84695835413e-06	Heterogeneous nuclear ribonucleoprotein L	HNRNPL
TRINITY_DN29238_c2_g3_i11.p1	2701.35486797	4.50952904017	9	191	1.73678978201	0.124995802749	2.96803245006e-06	Voltage-dependent L-type calcium channel subunit alpha-1C	
TRINITY_DN29238_c2_g3_i23.p1	2701.36142722	4.54066793117	9	191	1.7273284293	0.107139259499	2.54402781434e-06	Voltage-dependent L-type calcium channel subunit alpha-1C	
TRINITY_DN29240_c0_g1_i3.p1	8031.82075923	2.86024674953	5	12	3.82806011144	0.0477953693542	1.30996832893e-05	V-type proton ATPase 116 kDa subunit a isoform 4	
TRINITY_DN29255_c0_g1_i1.p1	1456.60927249	2.36039552042	4	292	1.172643709	0.0	0.0	Myosin-11	MYH11
TRINITY_DN29261_c1_g2_i2.p1	1616.83343474	0.987251879409	2	79	1.41177019162	0.330232558139	0.000678095601927	GTP-binding protein RAD	
TRINITY_DN29261_c1_g2_i2.p1	846.803826106	0.493626521143	1	72	0.995333186168	0.125678294573	0.000107980092263	GTP-binding protein REM 1	
TRINITY_DN29262_c1_g2_i4.p1	855.129331198	2.58120522237	5	1059	0.981449908288	0.0932022049926	5.03581569195e-05	Calcitonin gene-related peptide type 1 receptor	CALCRL
TRINITY_DN29268_c3_g1_i4.p1	971.892289122	52.3326987932	100	16385	1.10443390965	0.237125065045	3.54763088617e-05	Ubiquinone biosynthesis O-methyltransferase	UBIG
TRINITY_DN29268_c4_g2_i2.p1	4.19161224607e-11	0.535530502502	1	1003	0.76650630919	0.333025147929	0.000149039358426	Mariner Mos1 transposase	
TRINITY_DN29268_c4_g2_i3.p1	4.19161224607e-11	0.533831163034	1	1003	0.766508190104	0.333028696765	0.000149040946643	Mariner Mos1 transposase	
TRINITY_DN29271_c0_g1_i1.p1	1576.67141544	2.80795191676	5	311	1.35315578024	0.249975750286	3.32059413136e-06	Major facilitator superfamily domain-containing protein 1	MFSD1
TRINITY_DN29278_c0_g1_i1.p1	2929.81562845	4.76715616194	9	162	1.92089782277	0.299944522524	4.87225850689e-05	39S ribosomal protein L24, mitochondrial	MRPL24
TRINITY_DN29278_c1_g1_i1.p1	1698.98061852	1.7086100554	3	161	1.53448178305	0.499791562448	3.7736485051e-07	Glucose-fructose oxidoreductase domain-containing protein 1	GFOD1
TRINITY_DN29278_c3_g1_i3.p1	1554.83842366	9.98062500331	19	1216	1.28044615321	0.129248218262	0.000461403552128	Ribosome biogenesis protein BOP1 homolog	
TRINITY_DN29278_c3_g1_i4.p1	1554.83842366	9.98062500331	19	1216	1.28044615321	0.129248218262	0.000461403552128	Ribosome biogenesis protein BOP1 homolog	
TRINITY_DN29280_c1_g2_i18.p1	1100.9877401	3.03639925934	5	639	1.3614756912	0.624680061428	8.13019214556e-06	Glycine N-methyltransferase	GNMT
TRINITY_DN29281_c1_g2_i1.p1	4.19161224607e-11	0.575619808611	1	1003	0.76652543009	0.33306122449	0.000149055503836	Mariner Mos1 transposase	
TRINITY_DN29287_c2_g2_i3.p1	7706.01442157	2.75960532882	5	11	3.67240576863	0.0	0.0	Coronin-A	
TRINITY_DN29287_c2_g2_i3.p1	1555.17646152	0.531007466285	1	9	1.74166247005	0.997348183506	0.0498674091753	Coronin-like protein crn1	
TRINITY_DN29300_c0_g1_i2.p1	2946.99762382	6.32469583614	12	214	1.76879904953	0.0	0.0	Tetraspanin-5	
TRINITY_DN29301_c0_g1_i1.p1	1.65372376882e-13	0.587425136387	1	63	0.625238220119	0.0664870689656	3.678337473e-06	Short neuropeptide F	
TRINITY_DN29306_c0_g1_i1.p1	962.747447683	12.4694936548	19	1626	1.10130193162	0.238117874515	2.39528110814e-05	40S ribosomal protein S9	RPS4
TRINITY_DN29306_c0_g1_i1.p1	227.944285042	14.2238554902	26	37718	0.708079277703	0.05075753148	3.600094714e-06	30S ribosomal protein S4	RPS4
TRINITY_DN29311_c0_g1_i1.p1	1692.03535534	16.98623182	28	1514	1.44628549977	0.338622086958	8.2577308867e-05	60S ribosomal protein L35	RPL35
TRINITY_DN29351_c0_g1_i1.p2	1854.16184458	1.1110451541	2	62	1.34195655143	0.0194182261527	7.68704936448e-06	Dual specificity protein kinase CLK4	
TRINITY_DN29351_c0_g1_i1.p2	745.327269836	0.529048304751	1	87	0.9812772009	0.175739686392	0.000212958914665	Serine/threonine-protein kinase AFC3	
TRINITY_DN29351_c0_g1_i1.p1	1854.16184458	1.1110451541	2	62	1.34195655143	0.0194182261527	7.68704936448e-06	Dual specificity protein kinase CLK4	
TRINITY_DN29351_c0_g1_i1.p1	745.327269836	0.529048304751	1	87	0.9812772009	0.175739686392	0.000212958914665	Serine/threonine-protein kinase AFC3	
TRINITY_DN29354_c0_g1_i1.p1	541.41935128	59.0952067238	100	52794	0.917790019283	0.209844469184	0.000235505185684	Triosephosphate isomerase	
TRINITY_DN29357_c0_g1_i1.p1	630.546156548	0.530791886565	1	208	1.00703860188	0.310975609756	0.000153304424791	Protein lethal(2)essential for life	
TRINITY_DN29357_c0_g1_i1.p1	718.239960615	0.496031306443	1	140	0.888358368921	0.0208724202627	9.67723645839e-08	Heat shock protein beta-1	
TRINITY_DN29369_c0_g1_i1.p1	1345.14088038	6.7548070488	13	648	1.19898006643	0.133818301247	7.30866333999e-07	Asc-type amino acid transporter 1	
TRINITY_DN29369_c0_g1_i1.p1	1178.93555173	4.76052461056	9	419	1.11676018762	0.104124205908	6.88993239504e-06	Large neutral amino acids transporter small subunit 2	
TRINITY_DN29386_c0_g1_i1.p1	1805.89352224	1.12962029233	2	95	1.48896051837	0.333212459658	2.52925333006e-05	Synaptic vesicle membrane protein VAT-1 homolog-like	VAT1L
TRINITY_DN2938_c0_g1_i1.p1	7046.51573847	26.9451713259	43	75	3.64563944015	0.447230832431	4.01787708239e-05	Autophagy-related protein 8	ATG8
TRINITY_DN2938_c0_g1_i1.p1	1318.59424731	12.1293032316	18	434	1.21562482026	0.185258665881	1.42083578612e-06	Gamma-aminobutyric acid receptor-associated protein-like 1	ATG8
TRINITY_DN2938_c0_g1_i1.p1	1263.20410852	1.76380227702	3	4	1.11057890539	0.0288618341612	2.4493777223e-05	Autophagy-related protein 8B	ATG8
TRINITY_DN2938_c0_g1_i1.p1	1258.93116623	1.75783601069	3	4	1.1091404409	0.0293659981825	0.000199768695119	Autophagy-related protein 8C	ATG8
TRINITY_DN2938_c0_g1_i1.p1	1256.60279043	1.75458492297	3	4	1.10804053851	0.0290547858237	1.92926864699e-05	Autophagy-related protein 8A	ATG8
TRINITY_DN2938_c0_g1_i1.p1	823.679466585	1.15009844071	2	3	0.929141413553	0.0182308199823	0.000364616399646	Autophagy-related protein 8d	ATG8
TRINITY_DN2938_c0_g1_i1.p1	423.083869914	0.59075083871	1	3	0.764469734913	0.00987788027038	4.55201855778e-05	Autophagy-related protein 8f	ATG8
TRINITY_DN29396_c0_g1_i1.p1	675.422418295	4.07455536351	7	2371	0.965504554261	0.198746311341	2.09658998647e-06	V-type proton ATPase subunit H	
TRINITY_DN29416_c0_g1_i1.p1	1800.76637022	24.8143415375	39	1860	1.48813781382	0.335526129084	0.000120865802751	60S ribosomal protein L17	RPL17
TRINITY_DN29428_c0_g1_i1.p1	661.081926766	10.6297369746	18	6368	0.900517121204	0.0869514353429	4.4882873467e-06	Proteasome subunit alpha type-1	
TRINITY_DN29445_c0_g1_i1.p1	1899.21448545	12.5033649845	21	901	1.4326663067	0.156566217367	2.08658403988e-05	60S ribosomal protein L4	RPL4
TRINITY_DN29477_c0_g1_i1.p1	2191.9761014	18.135249943	32	912	1.46798533177	0.00225446720181	1.17974809423e-06	S-arrestin	
TRINITY_DN29477_c0_g1_i1.p1	1072.03768442	2.31257621082	4	62	1.1071578085	0.166683601632	2.12932049455e-05	Arrestin red cell isoform 2	
TRINITY_DN29482_c0_g1_i1.p1	1163.17103255	14.0934539888	23	2622	1.1467230692	0.172555007413	2.51123832762e-05	Eukaryotic translation initiation factor 1	
TRINITY_DN29488_c0_g1_i1.p1	1702.97146826	39.4489909897	66	3104	1.2711885873	0.0	0.0	Ras-related protein Rab-14	
TRINITY_DN29488_c0_g1_i1.p1	314.50308242	0.716230718746	1	30	0.813578473813	0.184292181698	0.00511922726939	GTP-binding protein yptV4	
TRINITY_DN29488_c0_g1_i1.p1	408.57615931	0.537201936702	1	10	0.808249545739	0.103107991251	0.00859233260424	Ras-related protein RGP2	
TRINITY_DN29488_c0_g1_i1.p1	257.659924661	0.718659376065	1	45	0.791021666779	0.184699119996	0.00335816581811	GTP-binding protein YPTC4	
TRINITY_DN29488_c0_g1_i1.p1	360.177401051	0.560332498139	1	14	0.788865754876	0.103362327687	0.000638039059797	Ras-related protein YPT3	
TRINITY_DN29488_c0_g1_i1.p1	298.049704283	0.607101690642	1	24	0.76769049533	0.110178544178	0.00379926014408	Ras-related protein YPTC6	
TRINITY_DN29488_c0_g1_i1.p1	248.546362885	0.584590030874	1	32	0.74286762276	0.100768096037	0.00209933533411	GTP-binding protein YPTC1	
TRINITY_DN29488_c0_g1_i1.p1	242.275865142	0.54247284193	1	29	0.741947968285	0.103769265985	0.0019955628074	Ras-related protein RIC2	
TRINITY_DN29488_c0_g1_i1.p1	112.052426521	0.585659704113	1	158	0.6927691667	0.109313800295	0.000594096740734	GTP-binding protein ypt2	
TRINITY_DN29490_c0_g1_i1.p1	1716.49829471	13.6341058255	23	1208	1.42621893402	0.282299319167	4.88491048944e-05	40S ribosomal protein S19	RPS19
TRINITY_DN29493_c0_g1_i1.p1	4411.20771266	59.839516463	100	795	2.44458673999	0.169999900819	0.000185374533562	Superoxide dismutase [Mn]	
TRINITY_DN2950_c0_g2_i1.p1	3.41759066425e-10	0.504513721438	1	2864	0.612053683942	0.0416107082102	4.29513116283e-07	Post-GPI attachment to proteins factor 3	
TRINITY_DN29515_c0_g1_i1.p1	1763.96856886	4.02924370604	7	307	1.41421406842	0.223821540572	6.12184235059e-05	THO complex subunit 4	
TRINITY_DN29515_c0_g1_i1.p1	835.635172126	0.555478056673	1	26	0.929667414602	0.0102138594887	1.11295247412e-08	Aly/REF export factor 2	
TRINITY_DN2951_c0_g1_i1.p1	1173.90558265	31.871828837	57	6347	1.14938354939	0.169473128231	2.79183468884e-05	Proteasome subunit alpha	
TRINITY_DN29523_c0_g1_i1.p1	2.8703707666e-13	0.536794425808	1	83	0.616442217635	0.049890948746	7.40002384462e-07	RNA polymerase II transcriptional coactivator	
TRINITY_DN29528_c0_g1_i1.p1	4.16660200195e-15	0.544200799856	1	2	0.590863648991	0.00162952370241	7.142056375e-08	Cuticle collagen 2C (Fragment)	
TRINITY_DN29556_c0_g1_i1.p1	5609.35275359	9.70078467864	13	64	2.84535143251	0.0219053735463	2.41548179889e-05	Histone H3, embryonic	
TRINITY_DN2956_c0_g1_i1.p1	896.588258641	1.11320632606	2	15	1.1501941703	0.38029974364	1.35659635574e-07	Protein-L-isoaspartate O-methyltransferase 2	PCM
TRINITY_DN2956_c0_g1_i1.p1	1115.95528519	1.13131469021	2	3	1.03638211408	0.0	0.0	Probable protein-L-isoaspartate O-methyltransferase	PCM
TRINITY_DN2956_c0_g1_i1.p1	541.15775426	25.672512548	45	21895	0.826642705619	0.0380747235411	2.19309853182e-08	Protein-L-isoaspartate O-methyltransferase	PCM
TRINITY_DN29580_c0_g1_i1.p1	2341.64882378	2.0321426642	4	113	2.05589718181	0.998561565017	1.14208805661e-06	SIN3-HDAC complex-associated factor	SINHCAF
TRINITY_DN29598_c0_g1_i1.p1	817.153626047	60.1607685803	100	23192	1.01673905117	0.188445521524	7.37171938162e-05	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	GPMA
TRINITY_DN29615_c0_g1_i1.p1	1158.07424185	3.11846030172	6	693	1.18567795943	0.249901361215	2.70624274742e-05	39S ribosomal protein L22, mitochondrial	MRPL22
TRINITY_DN29624_c0_g1_i1.p1	1257.92551685	10.6329552854	17	263	1.12314327925	0.0565528940138	1.93425844671e-06	Stress-70 protein, mitochondrial	DNAK
TRINITY_DN29624_c0_g1_i1.p1	502.909735274	54.2162817314	83	42764	0.893192652965	0.192501635264	0.00014460827868	Chaperone protein DnaK	DNAK
TRINITY_DN29638_c0_g1_i1.p1	11485.3199346	13.4048433729	23	27	5.28164318559	0.183990862591	2.72859348224e-06	Cytochrome c oxidase subunit 5A, mitochondrial	COX5A
TRINITY_DN29669_c0_g1_i1.p1	1086.4287494	61.3339021581	100	13111	1.16520872955	0.265341168885	0.000320514014364	Superoxide dismutase [Cu-Zn]	
TRINITY_DN29707_c0_g1_i1.p1	1691.8534216	4.83894147012	9	487	1.33970110518	0.137659155904	1.91954771535e-05	Transcription initiation factor TFIID subunit 9	
TRINITY_DN2971_c0_g2_i1.p1	2019.11773544	2.6847618605	5	190	1.53286841121	0.25508559389	0.00129761377472	Pyridoxal phosphate phosphatase PHOSPHO2	PHOSPHO2
TRINITY_DN29783_c0_g1_i1.p1	1081.51735439	3.4558330557	6	794	1.1134402754	0.171383387303	6.91855994648e-06	Signal recognition particle 14 kDa protein	SRP14
TRINITY_DN2978_c0_g2_i1.p1	1254.52634953	1.5265566295	3	295	1.19767332534	0.199740327188	2.06059206899e-05	Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog	LITAF
TRINITY_DN29807_c0_g1_i1.p1	256.412940684	0.585805440307	1	146	0.703752797915	0.0211075437209	3.11734885561e-05	Mitochondrial protein import protein MAS5	
TRINITY_DN29807_c0_g1_i1.p1	236.008180121	9.38886702735	17	44256	0.701213284206	0.0317168951233	2.88709740883e-06	Chaperone protein DnaJ	
TRINITY_DN29840_c0_g1_i1.p1	2706.14812089	4.99553090558	9	190	1.68030386874	0.0148011671029	9.09354665481e-08	ATP synthase subunit gamma, mitochondrial	ATP5F1C
TRINITY_DN29848_c0_g1_i1.p1	2359.20566402	3.10693870682	6	167	1.53368226561	0.0	0.0	Cystatin-B	CSTB
TRINITY_DN29937_c0_g1_i1.p1	3387.21413132	2.19244295201	4	54	2.12140932131	0.333063405944	3.18151777038e-06	ATPase inhibitor mai-2, mitochondrial	
TRINITY_DN29971_c0_g1_i1.p1	9729.5469753	5.9513958569	11	18	4.6091444682	0.240236672042	1.20949849773e-05	Type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase	
TRINITY_DN30003_c0_g1_i1.p1	980.793417459	4.46231511536	8	1288	1.24718000173	0.499740717693	2.71861662343e-06	DET1- and DDB1-associated protein 1	DDA1
TRINITY_DN30045_c0_g1_i1.p1	3235.82076947	3.24156532023	6	77	1.99678346923	0.212179487179	1.66161135025e-06	Zinc finger CCHC-type and RNA-binding motif-containing protein 1	ZCRB1
TRINITY_DN30045_c0_g1_i1.p1	192.243805576	0.517051965039	1	555	0.68291077606	0.0302136752137	2.9833564539e-07	U11/U12 small nuclear ribonucleoprotein 31 kDa protein	ZCRB1
TRINITY_DN30065_c0_g2_i1.p1	1.81497117598e-13	0.497107208926	1	66	0.854525183045	0.499089584851	0.000385153688214	Serine/threonine-protein kinase pelle	
